R9BHB  LON,LAT,size  -62.163777351379395 -38.71608853340149 1672
574.349998 573.5501077313157 1792 -173.05770728188898 241.75908060527874
574.350206 573.5503157313157 2048 -172.80170728188898 242.01508060527874
574.351706 573.5518157313157 2560 -172.28970728188898 242.52708060527874
574.353956 573.5540657313157 3104 -171.74570728188897 243.07108060527875
574.354914 573.5550237313157 3072 -171.77770728188898 243.03908060527874
574.361498 573.5616077313157 2560 -172.28970728188898 242.52708060527874
574.361789 573.5618987313158 2048 -172.80170728188898 242.01508060527874
574.362331 573.5624407313157 1792 -173.05770728188898 241.75908060527874
574.363498 573.5636077313158 1536 -173.31370728188898 241.50308060527874
574.365331 573.5654407313157 1280 -173.56970728188898 241.24708060527874
574.365748 573.5658577313158 1024 -173.82570728188898 240.99108060527874
574.367081 573.5671907313157 842 -174.00770728188897 240.80908060527875
574.382164 573.5822737313157 789 -174.060707281889 240.75608060527873
574.382289 573.5823987313157 896 -173.953707281889 240.86308060527872
574.382498 573.5826077313158 1024 -173.82570728188898 240.99108060527874
574.384164 573.5842737313158 1280 -173.56970728188898 241.24708060527874
574.387914 573.5880237313157 1536 -173.31370728188898 241.50308060527874
574.388914 573.5890237313157 1240 -173.60970728188897 241.20708060527875
574.389831 573.5899407313157 1388 -173.46170728188898 241.35508060527874
574.390789 573.5908987313157 1280 -173.56970728188898 241.24708060527874
574.391998 573.5921077313157 1024 -173.82570728188898 240.99108060527874
574.392123 573.5922327313157 896 -173.953707281889 240.86308060527872
574.392206 573.5923157313157 764 -174.08570728188897 240.73108060527875
574.399914 573.6000237313157 792 -174.05770728188898 240.75908060527874
574.400081 573.6001907313157 896 -173.953707281889 240.86308060527872
574.400623 573.6007327313157 1172 -173.67770728188898 241.13908060527874
574.401373 573.6014827313157 1018 -173.83170728188898 240.98508060527874
574.401873 573.6019827313157 1024 -173.82570728188898 240.99108060527874
574.404081 573.6041907313157 1360 -173.48970728188897 241.32708060527875
574.404998 573.6051077313157 1280 -173.56970728188898 241.24708060527874
574.406414 573.6065237313157 1024 -173.82570728188898 240.99108060527874
574.406789 573.6068987313157 888 -173.96170728188898 240.85508060527874
574.407581 573.6076907313158 968 -173.881707281889 240.93508060527873
574.408623 573.6087327313157 838 -174.011707281889 240.80508060527873
574.409498 573.6096077313157 950 -173.899707281889 240.91708060527873
574.409956 573.6100657313157 876 -173.97370728188898 240.84308060527874
574.410873 573.6109827313157 781 -174.06870728188898 240.74808060527874
574.411248 573.6113577313157 970 -173.87970728188898 240.93708060527874
574.412206 573.6123157313157 810 -174.03970728188898 240.77708060527874
574.412998 573.6131077313157 1018 -173.83170728188898 240.98508060527874
574.413456 573.6135657313157 870 -173.97970728188898 240.83708060527874
574.414373 573.6144827313157 792 -174.05770728188898 240.75908060527874
574.414748 573.6148577313157 994 -173.85570728188898 240.96108060527874
574.415331 573.6154407313157 886 -173.963707281889 240.85308060527873
574.416164 573.6162737313157 771 -174.078707281889 240.73808060527872
574.416664 573.6167737313157 1010 -173.839707281889 240.97708060527873
574.417081 573.6171907313158 896 -173.953707281889 240.86308060527872
574.417414 573.6175237313157 688 -174.161707281889 240.65508060527873
574.418331 573.6184407313157 886 -173.963707281889 240.85308060527873
574.419289 573.6193987313158 702 -174.14770728188898 240.66908060527874
574.419914 573.6200237313157 768 -174.08170728188898 240.73508060527874
574.420206 573.6203157313157 922 -173.92770728188898 240.88908060527874
574.420539 573.6206487313157 896 -173.953707281889 240.86308060527872
574.452331 573.6524407313157 -421 -175.27070728188897 239.54608060527875
574.453123 573.6532327313157 -854 -175.703707281889 239.11308060527872
574.453956 573.6540657313157 -668 -175.517707281889 239.29908060527873
574.454539 573.6546487313157 -783 -175.63270728188897 239.18408060527875
574.455039 573.6551487313158 -910 -175.75970728188898 239.05708060527874
574.455498 573.6556077313157 -768 -175.61770728188898 239.19908060527874
574.455873 573.6559827313157 -518 -175.36770728188898 239.44908060527874
574.456748 573.6568577313157 -742 -175.59170728188897 239.22508060527875
574.459498 573.6596077313158 -375 -175.22470728188898 239.59208060527874
574.461164 573.6612737313158 -384 -175.23370728188897 239.58308060527875
574.462164 573.6622737313157 -887 -175.73670728188898 239.08008060527874
574.462998 573.6631077313157 -712 -175.56170728188897 239.25508060527875
574.463456 573.6635657313157 -769 -175.618707281889 239.19808060527873
574.463956 573.6640657313158 -1010 -175.85970728188897 238.95708060527875
574.464664 573.6647737313157 -676 -175.52570728188897 239.29108060527875
574.465206 573.6653157313157 -768 -175.61770728188898 239.19908060527874
574.465706 573.6658157313157 -1012 -175.86170728188898 238.95508060527874
574.466206 573.6663157313158 -768 -175.61770728188898 239.19908060527874
574.466706 573.6668157313158 -526 -175.375707281889 239.44108060527873
574.467456 573.6675657313157 -738 -175.58770728188898 239.22908060527874
574.468373 573.6684827313157 -556 -175.405707281889 239.41108060527873
574.469248 573.6693577313157 -698 -175.547707281889 239.26908060527873
574.469831 573.6699407313157 -600 -175.44970728188898 239.36708060527874
574.470706 573.6708157313157 -790 -175.63970728188897 239.17708060527875
574.471081 573.6711907313157 -926 -175.77570728188897 239.04108060527875
574.471456 573.6715657313157 -754 -175.60370728188897 239.21308060527875
574.472414 573.6725237313157 -788 -175.637707281889 239.17908060527873
574.472914 573.6730237313157 -978 -175.827707281889 238.98908060527873
574.473789 573.6738987313157 -648 -175.49770728188898 239.31908060527874
574.474331 573.6744407313157 -768 -175.61770728188898 239.19908060527874
574.474623 573.6747327313157 -912 -175.761707281889 239.05508060527873
574.474998 573.6751077313157 -768 -175.61770728188898 239.19908060527874
574.475456 573.6755657313157 -520 -175.369707281889 239.44708060527873
574.475998 573.6761077313157 -640 -175.48970728188897 239.32708060527875
574.476414 573.6765237313157 -808 -175.65770728188897 239.15908060527875
574.476914 573.6770237313157 -768 -175.61770728188898 239.19908060527874
574.477123 573.6772327313157 -584 -175.43370728188899 239.38308060527874
574.477706 573.6778157313157 -769 -175.618707281889 239.19808060527873
574.478164 573.6782737313157 -926 -175.77570728188897 239.04108060527875
574.478706 573.6788157313157 -728 -175.577707281889 239.23908060527873
574.479414 573.6795237313157 -780 -175.62970728188898 239.18708060527874
574.479623 573.6797327313157 -896 -175.74570728188897 239.07108060527875
574.480039 573.6801487313157 -1104 -175.953707281889 238.86308060527872
574.480456 573.6805657313157 -1024 -175.87370728188898 238.94308060527874
574.480914 573.6810237313157 -648 -175.49770728188898 239.31908060527874
574.481748 573.6818577313157 -828 -175.67770728188898 239.13908060527874
574.482123 573.6822327313157 -768 -175.61770728188898 239.19908060527874
574.482664 573.6827737313157 -477 -175.326707281889 239.49008060527873
574.483581 573.6836907313157 -856 -175.70570728188898 239.11108060527874
574.484498 573.6846077313157 -658 -175.50770728188897 239.30908060527875
574.484956 573.6850657313157 -771 -175.62070728188897 239.19608060527875
574.485248 573.6853577313157 -912 -175.761707281889 239.05508060527873
574.485664 573.6857737313157 -768 -175.61770728188898 239.19908060527874
574.486206 573.6863157313157 -494 -175.34370728188898 239.47308060527874
574.487206 573.6873157313157 -876 -175.725707281889 239.09108060527873
574.488039 573.6881487313157 -736 -175.58570728188897 239.23108060527875
574.488873 573.6889827313157 -770 -175.619707281889 239.19708060527873
574.489789 573.6898987313157 -380 -175.22970728188898 239.58708060527874
574.492164 573.6922737313157 -787 -175.636707281889 239.18008060527873
574.492456 573.6925657313157 -924 -175.773707281889 239.04308060527873
574.492914 573.6930237313157 -732 -175.58170728188898 239.23508060527874
574.493831 573.6939407313157 -788 -175.637707281889 239.17908060527873
574.494289 573.6943987313157 -900 -175.749707281889 239.06708060527873
574.495164 573.6952737313158 -670 -175.51970728188897 239.29708060527875
574.495623 573.6957327313157 -768 -175.61770728188898 239.19908060527874
574.495831 573.6959407313157 -896 -175.74570728188897 239.07108060527875
574.496956 573.6970657313157 -1024 -175.87370728188898 238.94308060527874
574.497164 573.6972737313157 -1280 -176.12970728188898 238.68708060527874
574.497331 573.6974407313157 -1536 -176.38570728188898 238.43108060527874
574.497456 573.6975657313158 -1792 -176.64170728188898 238.17508060527874
574.497789 573.6978987313157 -2048 -176.89770728188898 237.91908060527874
574.498498 573.6986077313157 -2560 -177.40970728188898 237.40708060527874
574.499164 573.6992737313157 -3072 -177.92170728188898 236.89508060527874
574.501123 573.7012327313157 -3800 -178.649707281889 236.16708060527873
574.501914 573.7020237313158 -3072 -177.92170728188898 236.89508060527874
574.502206 573.7023157313157 -2560 -177.40970728188898 237.40708060527874
574.503748 573.7038577313157 -1600 -176.44970728188898 238.36708060527874
574.504456 573.7045657313157 -3119 -177.96870728188898 236.84808060527874
574.504706 573.7048157313158 -3584 -178.43370728188899 236.38308060527874
574.504956 573.7050657313157 -4096 -178.94570728188899 235.87108060527873
574.506664 573.7067737313157 -5824 -180.673707281889 234.14308060527873
574.508039 573.7081487313158 -5120 -179.969707281889 234.84708060527873
574.508914 573.7090237313157 -4096 -178.94570728188899 235.87108060527873
574.509456 573.7095657313157 -3072 -177.92170728188898 236.89508060527874
574.510456 573.7105657313157 -2560 -177.40970728188898 237.40708060527874
574.511248 573.7113577313157 -1848 -176.697707281889 238.11908060527873
574.512123 573.7122327313157 -2048 -176.89770728188898 237.91908060527874
574.513831 573.7139407313157 -3000 -177.84970728188898 236.96708060527874
574.515039 573.7151487313157 -2560 -177.40970728188898 237.40708060527874
574.516081 573.7161907313157 -2048 -176.89770728188898 237.91908060527874
574.516289 573.7163987313157 -1536 -176.38570728188898 238.43108060527874
574.516581 573.7166907313157 -1280 -176.12970728188898 238.68708060527874
574.519873 573.7199827313157 -1024 -175.87370728188898 238.94308060527874
574.523164 573.7232737313157 -768 -175.61770728188898 239.19908060527874
574.523289 573.7233987313157 -640 -175.48970728188897 239.32708060527875
574.523456 573.7235657313157 -512 -175.36170728188898 239.45508060527874
574.530456 573.7305657313157 792 -174.05770728188898 240.75908060527874
574.530581 573.7306907313157 896 -173.953707281889 240.86308060527872
574.530748 573.7308577313157 1024 -173.82570728188898 240.99108060527874
574.532164 573.7322737313157 1280 -173.56970728188898 241.24708060527874
574.532456 573.7325657313157 1536 -173.31370728188898 241.50308060527874
574.533914 573.7340237313157 1792 -173.05770728188898 241.75908060527874
574.534248 573.7343577313158 2048 -172.80170728188898 242.01508060527874
574.537956 573.7380657313157 2576 -172.273707281889 242.54308060527873
574.538498 573.7386077313157 2430 -172.41970728188898 242.39708060527875
574.539706 573.7398157313157 2693 -172.15670728188897 242.66008060527875
574.541706 573.7418157313157 2560 -172.28970728188898 242.52708060527874
574.541914 573.7420237313157 2048 -172.80170728188898 242.01508060527874
574.542081 573.7421907313158 1792 -173.05770728188898 241.75908060527874
574.542289 573.7423987313157 1536 -173.31370728188898 241.50308060527874
574.542664 573.7427737313157 1256 -173.59370728188898 241.22308060527874
574.544748 573.7448577313157 1306 -173.54370728188897 241.27308060527875
574.546789 573.7468987313157 1632 -173.21770728188898 241.59908060527874
574.547373 573.7474827313157 1536 -173.31370728188898 241.50308060527874
574.547706 573.7478157313157 1280 -173.56970728188898 241.24708060527874
574.547998 573.7481077313157 960 -173.88970728188897 240.92708060527875
574.548664 573.7487737313157 1048 -173.80170728188898 241.01508060527874
574.549123 573.7492327313157 1024 -173.82570728188898 240.99108060527874
574.549539 573.7496487313157 776 -174.07370728188897 240.74308060527875
574.549914 573.7500237313157 897 -173.952707281889 240.86408060527873
574.550081 573.7501907313157 1024 -173.82570728188898 240.99108060527874
574.552039 573.7521487313157 1280 -173.56970728188898 241.24708060527874
574.553998 573.7541077313157 1664 -173.185707281889 241.63108060527873
574.554664 573.7547737313157 1536 -173.31370728188898 241.50308060527874
574.556289 573.7563987313157 1280 -173.56970728188898 241.24708060527874
574.556414 573.7565237313157 1024 -173.82570728188898 240.99108060527874
574.556581 573.7566907313158 896 -173.953707281889 240.86308060527872
574.556873 573.7569827313157 722 -174.12770728188897 240.68908060527875
574.557623 573.7577327313157 896 -173.953707281889 240.86308060527872
574.558581 573.7586907313157 564 -174.285707281889 240.53108060527873
574.559123 573.7592327313157 640 -174.209707281889 240.60708060527872
574.559498 573.7596077313157 810 -174.03970728188898 240.77708060527874
574.559873 573.7599827313157 720 -174.12970728188898 240.68708060527874
574.560873 573.7609827313157 787 -174.06270728188898 240.75408060527874
574.561248 573.7613577313157 958 -173.89170728188898 240.92508060527874
574.561706 573.7618157313157 864 -173.98570728188898 240.83108060527874
574.562539 573.7626487313157 782 -174.06770728188897 240.74908060527875
574.562956 573.7630657313157 982 -173.86770728188898 240.94908060527874
574.563456 573.7635657313157 896 -173.953707281889 240.86308060527872
574.563914 573.7640237313157 666 -174.18370728188899 240.63308060527874
574.564748 573.7648577313157 848 -174.00170728188897 240.81508060527875
574.567456 573.7675657313157 194 -174.655707281889 240.16108060527873
574.578831 573.7789407313157 783 -174.066707281889 240.75008060527873
574.580498 573.7806077313157 896 -173.953707281889 240.86308060527872
574.580706 573.7808157313157 1040 -173.809707281889 241.00708060527873
574.581164 573.7812737313157 987 -173.862707281889 240.95408060527873
574.581456 573.7815657313157 739 -174.11070728188898 240.70608060527874
574.581789 573.7818987313157 634 -174.215707281889 240.60108060527872
574.582581 573.7826907313157 698 -174.15170728188897 240.66508060527875
574.583539 573.7836487313157 572 -174.27770728188898 240.53908060527874
574.583998 573.7841077313157 640 -174.209707281889 240.60708060527872
574.584498 573.7846077313158 838 -174.011707281889 240.80508060527873
574.585248 573.7853577313157 642 -174.207707281889 240.60908060527873
574.585873 573.7859827313157 919 -173.93070728188897 240.88608060527875
574.586206 573.7863157313157 1076 -173.773707281889 241.04308060527873
574.586623 573.7867327313157 1024 -173.82570728188898 240.99108060527874
574.587123 573.7872327313157 828 -174.02170728188898 240.79508060527874
574.587623 573.7877327313157 911 -173.93870728188898 240.87808060527874
574.587998 573.7881077313157 1180 -173.66970728188898 241.14708060527875
574.588498 573.7886077313157 1024 -173.82570728188898 240.99108060527874
574.588956 573.7890657313158 888 -173.96170728188898 240.85508060527874
574.589706 573.7898157313157 1006 -173.84370728188898 240.97308060527874
574.590706 573.7908157313157 886 -173.963707281889 240.85308060527873
574.591164 573.7912737313158 919 -173.93070728188897 240.88608060527875
574.591706 573.7918157313158 1132 -173.71770728188898 241.09908060527874
574.592414 573.7925237313157 1004 -173.845707281889 240.97108060527873
574.593331 573.7934407313157 1272 -173.577707281889 241.23908060527873
574.593914 573.7940237313157 1024 -173.82570728188898 240.99108060527874
574.594331 573.7944407313157 806 -174.04370728188897 240.77308060527875
574.595164 573.7952737313157 998 -173.851707281889 240.96508060527873
574.595706 573.7958157313157 850 -173.999707281889 240.81708060527873
574.596456 573.7965657313157 793 -174.05670728188898 240.76008060527874
574.596623 573.7967327313157 896 -173.953707281889 240.86308060527872
574.596914 573.7970237313157 1024 -173.82570728188898 240.99108060527874
574.597373 573.7974827313157 896 -173.953707281889 240.86308060527872
574.597914 573.7980237313157 680 -174.16970728188898 240.64708060527875
574.598789 573.7988987313157 866 -173.98370728188897 240.83308060527875
574.599581 573.7996907313156 682 -174.167707281889 240.64908060527873
574.599998 573.8001077313157 900 -173.94970728188898 240.86708060527874
574.600164 573.8002737313157 1024 -173.82570728188898 240.99108060527874
574.601789 573.8018987313158 1280 -173.56970728188898 241.24708060527874
574.605873 573.8059827313157 1564 -173.285707281889 241.53108060527873
574.608581 573.8086907313157 1292 -173.55770728188898 241.25908060527874
574.611206 573.8113157313157 1760 -173.089707281889 241.72708060527873
574.612206 573.8123157313157 1536 -173.31370728188898 241.50308060527874
574.613706 573.8138157313157 1280 -173.56970728188898 241.24708060527874
574.615498 573.8156077313157 1024 -173.82570728188898 240.99108060527874
574.615873 573.8159827313157 896 -173.953707281889 240.86308060527872
574.749414 573.9495237313157 -644 -175.493707281889 239.32308060527873
574.751414 573.9515237313157 -880 -175.72970728188898 239.08708060527874
574.751831 573.9519407313157 -750 -175.59970728188898 239.21708060527874
574.752831 573.9529407313157 -798 -175.64770728188898 239.16908060527874
574.753164 573.9532737313157 -952 -175.80170728188898 239.01508060527874
574.753623 573.9537327313157 -732 -175.58170728188898 239.23508060527874
574.754623 573.9547327313157 -779 -175.62870728188898 239.18808060527874
574.755039 573.9551487313157 -898 -175.74770728188898 239.06908060527874
574.755414 573.9555237313157 -768 -175.61770728188898 239.19908060527874
574.755914 573.9560237313157 -544 -175.393707281889 239.42308060527873
574.756748 573.9568577313157 -672 -175.52170728188898 239.29508060527874
574.757164 573.9572737313157 -618 -175.46770728188898 239.34908060527874
574.777873 573.9779827313157 -784 -175.63370728188897 239.18308060527875
574.778248 573.9783577313157 -990 -175.839707281889 238.97708060527873
574.778956 573.9790657313157 -656 -175.505707281889 239.31108060527873
574.779498 573.9796077313157 -768 -175.61770728188898 239.19908060527874
574.780123 573.9802327313157 -902 -175.75170728188897 239.06508060527875
574.780873 573.9809827313157 -875 -175.72470728188898 239.09208060527874
574.781331 573.9814407313157 -1052 -175.90170728188897 238.91508060527875
574.781789 573.9818987313157 -1288 -176.137707281889 238.67908060527873
574.782623 573.9827327313157 -1124 -175.97370728188898 238.84308060527874
574.783623 573.9837327313157 -1300 -176.149707281889 238.66708060527873
574.784248 573.9843577313158 -1280 -176.12970728188898 238.68708060527874
574.786248 573.9863577313157 -924 -175.773707281889 239.04308060527873
574.787164 573.9872737313157 -1123 -175.97270728188897 238.84408060527875
574.787748 573.9878577313157 -1024 -175.87370728188898 238.94308060527874
574.788039 573.9881487313157 -682 -175.53170728188897 239.28508060527875
574.788498 573.9886077313157 -768 -175.61770728188898 239.19908060527874
574.788873 573.9889827313157 -898 -175.74770728188898 239.06908060527874
574.789248 573.9893577313157 -768 -175.61770728188898 239.19908060527874
574.789414 573.9895237313157 -640 -175.48970728188897 239.32708060527875
574.789789 573.9898987313157 -444 -175.29370728188897 239.52308060527875
574.790748 573.9908577313157 -450 -175.29970728188897 239.51708060527875
574.795164 573.9952737313157 -157 -175.006707281889 239.81008060527873
574.799373 573.9994827313157 -642 -175.49170728188898 239.32508060527874
574.801373 574.0014827313157 -786 -175.63570728188898 239.18108060527874
574.801956 574.0020657313157 -736 -175.58570728188897 239.23108060527875
574.925956 574.1260657313157 -780 -175.62970728188898 239.18708060527874
574.926164 574.1262737313157 -896 -175.74570728188897 239.07108060527875
574.928247 574.1283567313158 -1232 -176.08170728188898 238.73508060527874
574.930497 574.1306067313157 -1024 -175.87370728188898 238.94308060527874
574.930622 574.1307317313157 -768 -175.61770728188898 239.19908060527874
574.964539 574.1646487313157 791 -174.05870728188899 240.75808060527874
574.966206 574.1663157313158 896 -173.953707281889 240.86308060527872
574.966664 574.1667737313157 1152 -173.697707281889 241.11908060527873
574.967081 574.1671907313157 1024 -173.82570728188898 240.99108060527874
574.967456 574.1675657313157 882 -173.96770728188898 240.84908060527874
574.968331 574.1684407313157 902 -173.947707281889 240.86908060527873
574.968872 574.1689817313157 836 -174.01370728188897 240.80308060527875
574.971664 574.1717737313157 778 -174.071707281889 240.74508060527873
574.973747 574.1738567313157 998 -173.851707281889 240.96508060527873
574.974289 574.1743987313157 896 -173.953707281889 240.86308060527872
574.974622 574.1747317313157 646 -174.203707281889 240.61308060527872
574.975456 574.1755657313157 840 -174.00970728188898 240.80708060527874
574.976456 574.1765657313157 696 -174.15370728188898 240.66308060527874
574.977331 574.1774407313158 792 -174.05770728188898 240.75908060527874
574.977747 574.1778567313157 738 -174.11170728188898 240.70508060527874
583.528951 582.7290607313157 780 -174.06970728188898 240.74708060527874
583.530826 582.7309357313158 918 -173.93170728188898 240.88508060527874
583.531242 582.7313517313157 896 -173.953707281889 240.86308060527872
583.566992 582.7671017313157 -775 -175.624707281889 239.19208060527873
583.567159 582.7672687313157 -896 -175.74570728188897 239.07108060527875
583.567451 582.7675607313157 -1072 -175.92170728188898 238.89508060527874
583.567909 582.7680187313157 -1024 -175.87370728188898 238.94308060527874
583.568201 582.7683107313158 -768 -175.61770728188898 239.19908060527874
583.579034 582.7791437313157 780 -174.06970728188898 240.74708060527874
583.579201 582.7793107313157 896 -173.953707281889 240.86308060527872
583.579367 582.7794767313158 1024 -173.82570728188898 240.99108060527874
583.579617 582.7797267313157 1280 -173.56970728188898 241.24708060527874
583.579992 582.7801017313157 1536 -173.31370728188898 241.50308060527874
583.580326 582.7804357313157 1792 -173.05770728188898 241.75908060527874
583.580576 582.7806857313157 2048 -172.80170728188898 242.01508060527874
583.582367 582.7824767313157 2976 -171.87370728188898 242.94308060527874
583.583284 582.7833937313158 2560 -172.28970728188898 242.52708060527874
583.583492 582.7836017313157 2048 -172.80170728188898 242.01508060527874
583.583701 582.7838107313157 1792 -173.05770728188898 241.75908060527874
583.583909 582.7840187313157 1536 -173.31370728188898 241.50308060527874
583.584326 582.7844357313157 873 -173.976707281889 240.84008060527873
583.584492 582.7846017313157 768 -174.08170728188898 240.73508060527874
583.586034 582.7861437313157 -775 -175.624707281889 239.19208060527873
583.586201 582.7863107313157 -896 -175.74570728188897 239.07108060527875
583.586367 582.7864767313157 -1024 -175.87370728188898 238.94308060527874
583.586576 582.7866857313157 -1280 -176.12970728188898 238.68708060527874
583.586867 582.7869767313157 -1536 -176.38570728188898 238.43108060527874
583.587159 582.7872687313157 -1792 -176.64170728188898 238.17508060527874
583.587492 582.7876017313157 -2048 -176.89770728188898 237.91908060527874
583.590742 582.7908517313157 -2864 -177.713707281889 237.10308060527873
583.593992 582.7941017313157 -2560 -177.40970728188898 237.40708060527874
583.594617 582.7947267313157 -2048 -176.89770728188898 237.91908060527874
583.594951 582.7950607313157 -1536 -176.38570728188898 238.43108060527874
583.597451 582.7975607313157 -1280 -176.12970728188898 238.68708060527874
583.598117 582.7982267313157 -1024 -175.87370728188898 238.94308060527874
583.598284 582.7983937313157 -768 -175.61770728188898 239.19908060527874
583.598409 582.7985187313157 -572 -175.42170728188898 239.39508060527874
583.617242 582.8173517313157 -786 -175.63570728188898 239.18108060527874
583.618659 582.8187687313157 -896 -175.74570728188897 239.07108060527875
583.618992 582.8191017313158 -1024 -175.87370728188898 238.94308060527874
583.619576 582.8196857313158 -1280 -176.12970728188898 238.68708060527874
583.620409 582.8205187313157 -1536 -176.38570728188898 238.43108060527874
583.621076 582.8211857313157 -1840 -176.68970728188899 238.12708060527873
583.623451 582.8235607313158 -1536 -176.38570728188898 238.43108060527874
583.623951 582.8240607313157 -1280 -176.12970728188898 238.68708060527874
583.625034 582.8251437313157 -1024 -175.87370728188898 238.94308060527874
583.625784 582.8258937313157 -768 -175.61770728188898 239.19908060527874
583.630742 582.8308517313158 16 -174.833707281889 239.98308060527873
583.648242 582.8483517313157 781 -174.06870728188898 240.74808060527874
583.648451 582.8485607313157 896 -173.953707281889 240.86308060527872
583.648867 582.8489767313157 1068 -173.78170728188897 241.03508060527875
583.649534 582.8496437313157 922 -173.92770728188898 240.88908060527874
583.650242 582.8503517313158 1216 -173.63370728188897 241.18308060527875
583.651617 582.8517267313157 1018 -173.83170728188898 240.98508060527874
583.652409 582.8525187313157 1176 -173.673707281889 241.14308060527873
583.655034 582.8551437313157 900 -173.94970728188898 240.86708060527874
583.655951 582.8560607313157 1164 -173.685707281889 241.13108060527873
583.656617 582.8567267313157 1024 -173.82570728188898 240.99108060527874
583.656867 582.8569767313157 896 -173.953707281889 240.86308060527872
583.670451 582.8705607313157 -794 -175.643707281889 239.17308060527873
583.670617 582.8707267313157 -896 -175.74570728188897 239.07108060527875
583.671159 582.8712687313157 -1072 -175.92170728188898 238.89508060527874
583.673367 582.8734767313157 -1024 -175.87370728188898 238.94308060527874
583.673867 582.8739767313157 -660 -175.50970728188898 239.30708060527874
583.674576 582.8746857313157 -866 -175.715707281889 239.10108060527872
583.674992 582.8751017313157 -768 -175.61770728188898 239.19908060527874
583.700076 582.9001857313157 778 -174.071707281889 240.74508060527873
583.700492 582.9006017313158 896 -173.953707281889 240.86308060527872
583.702326 582.9024357313157 1268 -173.58170728188898 241.23508060527874
583.702909 582.9030187313157 1024 -173.82570728188898 240.99108060527874
583.703492 582.9036017313157 591 -174.25870728188897 240.55808060527875
583.705951 582.9060607313157 988 -173.86170728188898 240.95508060527874
583.708326 582.9084357313158 854 -173.99570728188897 240.82108060527875
583.708992 582.9091017313157 905 -173.94470728188898 240.87208060527874
583.709576 582.9096857313157 1108 -173.74170728188898 241.07508060527874
583.710201 582.9103107313157 1024 -173.82570728188898 240.99108060527874
583.710659 582.9107687313157 886 -173.963707281889 240.85308060527873
583.713284 582.9133937313158 771 -174.078707281889 240.73808060527872
583.713909 582.9140187313157 896 -173.953707281889 240.86308060527872
583.714659 582.9147687313157 1200 -173.649707281889 241.16708060527873
583.716826 582.9169357313157 1024 -173.82570728188898 240.99108060527874
583.722201 582.9223107313157 268 -174.58170728188898 240.23508060527874
583.723909 582.9240187313158 953 -173.89670728188898 240.92008060527874
583.726576 582.9266857313157 352 -174.49770728188898 240.31908060527874
583.728784 582.9288937313157 910 -173.93970728188899 240.87708060527873
583.730784 582.9308937313157 1272 -173.577707281889 241.23908060527873
583.731492 582.9316017313157 1024 -173.82570728188898 240.99108060527874
583.732992 582.9331017313157 890 -173.959707281889 240.85708060527872
583.770117 582.9702267313157 778 -174.071707281889 240.74508060527873
583.771409 582.9715187313157 896 -173.953707281889 240.86308060527872
583.771826 582.9719357313157 1172 -173.67770728188898 241.13908060527874
583.772534 582.9726437313157 1024 -173.82570728188898 240.99108060527874
583.772701 582.9728107313157 896 -173.953707281889 240.86308060527872
583.781326 582.9814357313157 -793 -175.642707281889 239.17408060527873
583.781492 582.9816017313157 -896 -175.74570728188897 239.07108060527875
583.781826 582.9819357313157 -1132 -175.981707281889 238.83508060527873
583.784409 582.9845187313157 -773 -175.62270728188898 239.19408060527874
583.784867 582.9849767313157 -1027 -175.87670728188897 238.94008060527875
583.786701 582.9868107313157 -1432 -176.28170728188897 238.53508060527875
583.787992 582.9881017313157 -1280 -176.12970728188898 238.68708060527874
583.789117 582.9892267313157 -1024 -175.87370728188898 238.94308060527874
583.790367 582.9904767313157 -388 -175.237707281889 239.57908060527873
583.792201 582.9923107313157 -915 -175.76470728188897 239.05208060527875
583.792451 582.9925607313157 -1032 -175.881707281889 238.93508060527873
583.792867 582.9929767313157 -1024 -175.87370728188898 238.94308060527874
583.795242 582.9953517313157 -117 -174.96670728188897 239.85008060527875
583.800826 583.0009357313157 -769 -175.618707281889 239.19808060527873
583.801117 583.0012267313157 -896 -175.74570728188897 239.07108060527875
583.801659 583.0017687313157 -1104 -175.953707281889 238.86308060527872
583.802409 583.0025187313157 -876 -175.725707281889 239.09108060527873
583.803159 583.0032687313158 -1148 -175.99770728188898 238.81908060527874
583.804034 583.0041437313157 -835 -175.684707281889 239.13208060527873
583.806242 583.0063517313157 -1027 -175.87670728188897 238.94008060527875
583.808826 583.0089357313157 -1284 -176.13370728188897 238.68308060527875
583.810617 583.0107267313157 -1280 -176.12970728188898 238.68708060527874
583.810867 583.0109767313157 -1024 -175.87370728188898 238.94308060527874
583.812576 583.0126857313157 -720 -175.56970728188898 239.24708060527874
583.833117 583.0332267313157 -774 -175.62370728188898 239.19308060527874
583.833659 583.0337687313157 -980 -175.82970728188897 238.98708060527875
583.834492 583.0346017313157 -724 -175.57370728188897 239.24308060527875
583.835242 583.0353517313157 -810 -175.65970728188898 239.15708060527874
583.835909 583.0360187313157 -760 -175.60970728188897 239.20708060527875
584.2317 583.4318097313158 -771 -175.62070728188897 239.19608060527875
584.25495 583.4550597313157 -896 -175.74570728188897 239.07108060527875
584.255242 583.4553517313157 -1024 -175.87370728188898 238.94308060527874
584.256284 583.4563937313158 -1280 -176.12970728188898 238.68708060527874
584.256825 583.4569347313158 -1732 -176.58170728188898 238.23508060527874
584.258034 583.4581437313157 -1536 -176.38570728188898 238.43108060527874
584.258742 583.4588517313157 -1280 -176.12970728188898 238.68708060527874
