R9PLT  LON,LAT,size  -57.89565324783325 -34.96598482131958 1500
737.095148 736.4646595520402 1792 -0.9249631360208952 190.93853438794045
737.095231 736.4647425520402 2048 -0.6689631360208952 191.19453438794045
737.095398 736.4649095520402 2560 -0.15696313602089518 191.70653438794045
737.095523 736.4650345520402 3072 0.35503686397910483 192.21853438794045
737.09569 736.4652015520402 3584 0.8670368639791048 192.73053438794045
737.095815 736.4653265520402 4096 1.3790368639791049 193.24253438794045
737.096148 736.4656595520402 5120 2.403036863979105 194.26653438794045
737.096523 736.4660345520402 6144 3.427036863979105 195.29053438794045
737.097065 736.4665765520402 7168 4.451036863979105 196.31453438794045
737.099606 736.4691175520402 8768 6.051036863979105 197.91453438794045
737.103398 736.4729095520402 8192 5.4750368639791045 197.33853438794046
737.104398 736.4739095520401 7168 4.451036863979105 196.31453438794045
737.105023 736.4745345520402 6144 3.427036863979105 195.29053438794045
737.105648 736.4751595520402 5120 2.403036863979105 194.26653438794045
737.105981 736.4754925520402 4096 1.3790368639791049 193.24253438794045
737.106356 736.4758675520402 3584 0.8670368639791048 192.73053438794045
737.106731 736.4762425520402 3072 0.35503686397910483 192.21853438794045
737.10719 736.4767015520401 2560 -0.15696313602089518 191.70653438794045
737.10744 736.4769515520402 2048 -0.6689631360208952 191.19453438794045
737.107773 736.4772845520401 1792 -0.9249631360208952 190.93853438794045
737.108023 736.4775345520402 1536 -1.1809631360208952 190.68253438794045
737.119648 736.4891595520402 -1536 -4.252963136020895 187.61053438794045
737.130106 736.4996175520401 -1872 -4.588963136020896 187.27453438794043
737.143565 736.5130765520402 -1536 -4.252963136020895 187.61053438794045
737.249023 736.6185345520402 1303 -1.4139631360208953 190.44953438794045
737.24919 736.6187015520402 1536 -1.1809631360208952 190.68253438794045
737.249398 736.6189095520402 1792 -0.9249631360208952 190.93853438794045
737.24994 736.6194515520402 2280 -0.4369631360208954 191.42653438794045
737.250565 736.6200765520402 2048 -0.6689631360208952 191.19453438794045
737.250856 736.6203675520402 1792 -0.9249631360208952 190.93853438794045
737.251065 736.6205765520402 1520 -1.1969631360208952 190.66653438794046
800.006541 799.3760525520402 1317 -1.3999631360208953 190.46353438794046
800.006708 799.3762195520402 1536 -1.1809631360208952 190.68253438794045
800.006833 799.3763445520402 1792 -0.9249631360208952 190.93853438794045
800.006999 799.3765105520401 2048 -0.6689631360208952 191.19453438794045
800.007249 799.3767605520402 2560 -0.15696313602089518 191.70653438794045
800.007874 799.3773855520402 3344 0.6270368639791046 192.49053438794044
800.008749 799.3782605520402 3072 0.35503686397910483 192.21853438794045
800.009249 799.3787605520401 2560 -0.15696313602089518 191.70653438794045
800.009541 799.3790525520402 2048 -0.6689631360208952 191.19453438794045
800.009791 799.3793025520401 1792 -0.9249631360208952 190.93853438794045
800.010041 799.3795525520402 1508 -1.2089631360208952 190.65453438794046
810.269829 809.6393405520402 1302 -1.4149631360208952 190.44853438794044
810.270496 809.6400075520402 1628 -1.0889631360208953 190.77453438794043
810.271162 809.6406735520402 1536 -1.1809631360208952 190.68253438794045
818.471784 817.8412955520402 -1291 -4.007963136020895 187.85553438794045
818.472618 817.8421295520402 -1616 -4.332963136020895 187.53053438794043
818.473868 817.8433795520402 -1536 -4.252963136020895 187.61053438794045
818.498076 817.8675875520402 1536 -1.1809631360208952 190.68253438794045
818.499868 817.8693795520402 1852 -0.8649631360208951 190.99853438794045
818.502451 817.8719625520401 1792 -0.9249631360208952 190.93853438794045
818.747492 818.1170035520402 -1288 -4.004963136020895 187.85853438794044
818.748117 818.1176285520402 -1536 -4.252963136020895 187.61053438794045
818.756492 818.1260035520402 -1880 -4.596963136020895 187.26653438794045
818.757326 818.1268375520402 -1536 -4.252963136020895 187.61053438794045
818.757492 818.1270035520402 -1276 -3.9929631360208955 187.87053438794044
818.760492 818.1300035520402 -1287 -4.003963136020895 187.85953438794044
818.760617 818.1301285520402 -1536 -4.252963136020895 187.61053438794045
818.760742 818.1302535520402 -1792 -4.5089631360208955 187.35453438794045
818.760867 818.1303785520402 -2048 -4.764963136020896 187.09853438794045
818.761659 818.1311705520402 -3032 -5.748963136020896 186.11453438794044
818.762367 818.1318785520402 -2560 -5.276963136020895 186.58653438794045
818.762492 818.1320035520401 -2048 -4.764963136020896 187.09853438794045
818.762576 818.1320875520402 -1536 -4.252963136020895 187.61053438794045
818.762701 818.1322125520402 -1280 -3.996963136020895 187.86653438794045
818.763409 818.1329205520402 1280 -1.4369631360208952 190.42653438794045
818.763492 818.1330035520402 1536 -1.1809631360208952 190.68253438794045
818.763576 818.1330875520401 1792 -0.9249631360208952 190.93853438794045
818.763659 818.1331705520402 2048 -0.6689631360208952 191.19453438794045
818.763784 818.1332955520402 2560 -0.15696313602089518 191.70653438794045
818.763992 818.1335035520402 3072 0.35503686397910483 192.21853438794045
818.764242 818.1337535520402 3584 0.8670368639791048 192.73053438794045
818.764576 818.1340875520402 4096 1.3790368639791049 193.24253438794045
818.765617 818.1351285520402 5120 2.403036863979105 194.26653438794045
818.767242 818.1367535520402 4096 1.3790368639791049 193.24253438794045
818.769784 818.1392955520402 3584 0.8670368639791048 192.73053438794045
818.772034 818.1415455520402 3072 0.35503686397910483 192.21853438794045
818.773284 818.1427955520402 2560 -0.15696313602089518 191.70653438794045
818.773992 818.1435035520402 2048 -0.6689631360208952 191.19453438794045
818.774742 818.1442535520401 1792 -0.9249631360208952 190.93853438794045
818.775659 818.1451705520402 1516 -1.2009631360208952 190.66253438794044
820.722658 820.0921695520402 1328 -1.3889631360208952 190.47453438794045
820.722825 820.0923365520401 1536 -1.1809631360208952 190.68253438794045
820.722992 820.0925035520402 1792 -0.9249631360208952 190.93853438794045
820.723742 820.0932535520402 2368 -0.34896313602089535 191.51453438794044
820.724867 820.0943785520402 2048 -0.6689631360208952 191.19453438794045
820.725158 820.0946695520402 1792 -0.9249631360208952 190.93853438794045
820.72545 820.0949615520402 1536 -1.1809631360208952 190.68253438794045
820.731158 820.1006695520402 -1291 -4.007963136020895 187.85553438794045
820.735158 820.1046695520401 -1620 -4.336963136020895 187.52653438794044
820.739992 820.1095035520402 -1536 -4.252963136020895 187.61053438794045
830.699446 830.0689575520402 1286 -1.4309631360208952 190.43253438794045
830.699613 830.0691245520402 1536 -1.1809631360208952 190.68253438794045
830.699738 830.0692495520402 1792 -0.9249631360208952 190.93853438794045
830.699863 830.0693745520402 2048 -0.6689631360208952 191.19453438794045
830.700655 830.0701665520402 2840 0.12303686397910463 191.98653438794045
830.701946 830.0714575520402 2560 -0.15696313602089518 191.70653438794045
830.702321 830.0718325520402 2048 -0.6689631360208952 191.19453438794045
830.702571 830.0720825520402 1792 -0.9249631360208952 190.93853438794045
830.702821 830.0723325520402 1536 -1.1809631360208952 190.68253438794045
830.708821 830.0783325520401 -1285 -4.001963136020895 187.86153438794045
830.712446 830.0819575520402 -1760 -4.4769631360208955 187.38653438794046
830.71828 830.0877915520402 -1536 -4.252963136020895 187.61053438794045
865.245558 864.6150695520402 1284 -1.4329631360208952 190.43053438794044
865.246433 864.6159445520402 1536 -1.1809631360208952 190.68253438794045
865.247142 864.6166535520402 1820 -0.8969631360208952 190.96653438794044
865.249058 864.6185695520402 1792 -0.9249631360208952 190.93853438794045
865.249517 864.6190285520402 1512 -1.2049631360208952 190.65853438794045
878.543303 877.9128145520402 1281 -1.4359631360208953 190.42753438794045
878.543887 877.9133985520402 1720 -0.9969631360208953 190.86653438794045
878.544887 877.9143985520402 1464 -1.2529631360208953 190.61053438794045
902.925878 902.2953895520402 1321 -1.3959631360208953 190.46753438794045
902.926669 902.2961805520401 1728 -0.9889631360208953 190.87453438794046
902.927336 902.2968475520402 1536 -1.1809631360208952 190.68253438794045
908.363292 907.7328035520402 -1298 -4.014963136020896 187.84853438794045
908.363834 907.7333455520402 -1668 -4.384963136020895 187.47853438794044
908.364584 907.7340955520402 -1524 -4.240963136020895 187.62253438794045
908.425917 907.7954285520402 -1290 -4.006963136020895 187.85653438794046
908.426292 907.7958035520402 -1732 -4.448963136020895 187.41453438794045
908.427292 907.7968035520402 -1520 -4.236963136020895 187.62653438794044
908.434376 907.8038875520402 -1298 -4.014963136020896 187.84853438794045
908.434501 907.8040125520401 -1536 -4.252963136020895 187.61053438794045
908.434626 907.8041375520402 -1792 -4.5089631360208955 187.35453438794045
908.434751 907.8042625520402 -2048 -4.764963136020896 187.09853438794045
908.435292 907.8048035520402 -2688 -5.404963136020895 186.45853438794046
908.435876 907.8053875520402 -2560 -5.276963136020895 186.58653438794045
908.436042 907.8055535520402 -2048 -4.764963136020896 187.09853438794045
908.436209 907.8057205520402 -1536 -4.252963136020895 187.61053438794045
908.436334 907.8058455520402 -1164 -3.8809631360208954 187.98253438794046
908.457542 907.8270535520402 -1435 -4.151963136020895 187.71153438794045
908.4585 907.8280115520402 -1184 -3.900963136020895 187.96253438794045
908.46675 907.8362615520402 -1058 -3.7749631360208955 188.08853438794046
908.467167 907.8366785520402 -1448 -4.164963136020895 187.69853438794044
908.472375 907.8418865520403 963 -1.7539631360208952 190.10953438794044
908.484917 907.8544285520402 -1074 -3.7909631360208955 188.07253438794044
908.485042 907.8545535520402 -1280 -3.996963136020895 187.86653438794045
908.485125 907.8546365520402 -1536 -4.252963136020895 187.61053438794045
908.48525 907.8547615520401 -1792 -4.5089631360208955 187.35453438794045
908.485375 907.8548865520402 -2048 -4.764963136020896 187.09853438794045
908.486 907.8555115520402 -2896 -5.612963136020895 186.25053438794046
908.486875 907.8563865520402 -2560 -5.276963136020895 186.58653438794045
908.487 907.8565115520402 -2048 -4.764963136020896 187.09853438794045
908.487125 907.8566365520402 -1536 -4.252963136020895 187.61053438794045
908.48725 907.8567615520402 -1280 -3.996963136020895 187.86653438794045
908.4885 907.8580115520402 1280 -1.4369631360208952 190.42653438794045
908.489417 907.8589285520402 1756 -0.9609631360208952 190.90253438794045
908.49275 907.8622615520402 1536 -1.1809631360208952 190.68253438794045
908.497125 907.8666365520402 -1315 -4.031963136020895 187.83153438794045
908.497375 907.8668865520402 -1536 -4.252963136020895 187.61053438794045
908.497667 907.8671785520402 -1792 -4.5089631360208955 187.35453438794045
908.49875 907.8682615520402 -2184 -4.900963136020895 186.96253438794045
908.499542 907.8690535520402 -2048 -4.764963136020896 187.09853438794045
908.499709 907.8692205520402 -1536 -4.252963136020895 187.61053438794045
908.499875 907.8693865520402 -1184 -3.900963136020895 187.96253438794045
908.514209 907.8837205520402 -1301 -4.017963136020895 187.84553438794046
908.515 907.8845115520402 -1684 -4.400963136020895 187.46253438794045
908.515709 907.8852205520402 -1472 -4.188963136020895 187.67453438794044
908.522125 907.8916365520402 -1334 -4.050963136020895 187.81253438794045
908.522542 907.8920535520402 -1620 -4.336963136020895 187.52653438794044
908.523209 907.8927205520401 -1536 -4.252963136020895 187.61053438794045
908.525209 907.8947205520402 1536 -1.1809631360208952 190.68253438794045
908.526042 907.8955535520402 2040 -0.6769631360208952 191.18653438794044
908.529542 907.8990535520402 1792 -0.9249631360208952 190.93853438794045
908.538625 907.9081365520402 -1313 -4.029963136020895 187.83353438794046
908.538875 907.9083865520402 -1536 -4.252963136020895 187.61053438794045
908.539209 907.9087205520402 -1792 -4.5089631360208955 187.35453438794045
908.540125 907.9096365520402 -2048 -4.764963136020896 187.09853438794045
908.540875 907.9103865520402 -3008 -5.724963136020895 186.13853438794044
908.541375 907.9108865520402 -2560 -5.276963136020895 186.58653438794045
908.541459 907.9109705520402 -2048 -4.764963136020896 187.09853438794045
908.541584 907.9110955520401 -1536 -4.252963136020895 187.61053438794045
908.54175 907.9112615520402 -1280 -3.996963136020895 187.86653438794045
908.547209 907.9167205520401 1286 -1.4309631360208952 190.43253438794045
908.547542 907.9170535520402 1536 -1.1809631360208952 190.68253438794045
908.54875 907.9182615520402 1808 -0.9089631360208952 190.95453438794044
908.549667 907.9191785520402 1792 -0.9249631360208952 190.93853438794045
908.550084 907.9195955520402 1536 -1.1809631360208952 190.68253438794045
908.552167 907.9216785520402 -1536 -4.252963136020895 187.61053438794045
908.55225 907.9217615520402 -1792 -4.5089631360208955 187.35453438794045
908.552334 907.9218455520402 -2048 -4.764963136020896 187.09853438794045
908.552417 907.9219285520402 -2560 -5.276963136020895 186.58653438794045
908.553084 907.9225955520402 -3552 -6.268963136020895 185.59453438794046
908.553834 907.9233455520402 -3072 -5.788963136020895 186.07453438794045
908.554209 907.9237205520402 -2560 -5.276963136020895 186.58653438794045
908.556542 907.9260535520402 1028 -1.6889631360208952 190.17453438794044
908.559209 907.9287205520402 1424 -1.2929631360208953 190.57053438794046
908.560875 907.9303865520402 1280 -1.4369631360208952 190.42653438794045
908.573209 907.9427205520402 -1305 -4.021963136020895 187.84153438794044
908.573417 907.9429285520401 -1536 -4.252963136020895 187.61053438794045
908.573584 907.9430955520402 -1792 -4.5089631360208955 187.35453438794045
908.573792 907.9433035520402 -2048 -4.764963136020896 187.09853438794045
908.574042 907.9435535520402 -2560 -5.276963136020895 186.58653438794045
908.57425 907.9437615520402 -3072 -5.788963136020895 186.07453438794045
908.574459 907.9439705520402 -3584 -6.300963136020895 185.56253438794045
908.574625 907.9441365520402 -4096 -6.812963136020896 185.05053438794044
908.575334 907.9448455520402 -5472 -8.188963136020895 183.67453438794044
908.576084 907.9455955520402 -5120 -7.836963136020895 184.02653438794044
908.576209 907.9457205520401 -4096 -6.812963136020896 185.05053438794044
908.576334 907.9458455520402 -3072 -5.788963136020895 186.07453438794045
908.576459 907.9459705520402 -2560 -5.276963136020895 186.58653438794045
908.576584 907.9460955520402 -2048 -4.764963136020896 187.09853438794045
908.576667 907.9461785520402 -1536 -4.252963136020895 187.61053438794045
908.576792 907.9463035520401 -1280 -3.996963136020895 187.86653438794045
908.576875 907.9463865520402 -1024 -3.7409631360208953 188.12253438794045
908.5795 907.9490115520402 1294 -1.4229631360208952 190.44053438794046
908.580334 907.9498455520402 1788 -0.9289631360208952 190.93453438794046
908.580959 907.9504705520402 1536 -1.1809631360208952 190.68253438794045
908.581959 907.9514705520402 -1536 -4.252963136020895 187.61053438794045
908.582375 907.9518865520402 -1816 -4.5329631360208955 187.33053438794045
908.582834 907.9523455520402 -1536 -4.252963136020895 187.61053438794045
908.590375 907.9598865520402 1037 -1.6799631360208953 190.18353438794045
908.591 907.9605115520402 1360 -1.3569631360208951 190.50653438794046
908.596875 907.9663865520401 443 -2.273963136020895 189.58953438794046
908.599417 907.9689285520402 -1321 -4.037963136020895 187.82553438794045
908.599542 907.9690535520402 -1536 -4.252963136020895 187.61053438794045
908.59975 907.9692615520402 -1792 -4.5089631360208955 187.35453438794045
908.600917 907.9704285520402 -2048 -4.764963136020896 187.09853438794045
908.601167 907.9706785520402 -2560 -5.276963136020895 186.58653438794045
908.601375 907.9708865520402 -3072 -5.788963136020895 186.07453438794045
908.6015 907.9710115520402 -3584 -6.300963136020895 185.56253438794045
908.601625 907.9711365520402 -4096 -6.812963136020896 185.05053438794044
908.602334 907.9718455520402 -5920 -8.636963136020896 183.22653438794046
908.603209 907.9727205520402 -5120 -7.836963136020895 184.02653438794044
908.603334 907.9728455520402 -4096 -6.812963136020896 185.05053438794044
908.603459 907.9729705520402 -3072 -5.788963136020895 186.07453438794045
908.603584 907.9730955520401 -2560 -5.276963136020895 186.58653438794045
908.603709 907.9732205520402 -2048 -4.764963136020896 187.09853438794045
908.60375 907.9732615520402 -1536 -4.252963136020895 187.61053438794045
908.603834 907.9733455520402 -1280 -3.996963136020895 187.86653438794045
908.603875 907.9733865520402 -1024 -3.7409631360208953 188.12253438794045
908.611292 907.9808035520402 1291 -1.4259631360208953 190.43753438794045
908.612209 907.9817205520402 1564 -1.1529631360208952 190.71053438794044
908.613542 907.9830535520402 1344 -1.3729631360208951 190.49053438794044
908.614459 907.9839705520402 1536 -1.1809631360208952 190.68253438794045
908.615292 907.9848035520401 1904 -0.8129631360208953 191.05053438794044
908.615834 907.9853455520401 1792 -0.9249631360208952 190.93853438794045
908.616125 907.9856365520402 1536 -1.1809631360208952 190.68253438794045
908.616917 907.9864285520401 -1536 -4.252963136020895 187.61053438794045
908.617 907.9865115520402 -1792 -4.5089631360208955 187.35453438794045
908.617042 907.9865535520402 -2048 -4.764963136020896 187.09853438794045
908.617125 907.9866365520402 -2560 -5.276963136020895 186.58653438794045
908.617167 907.9866785520402 -3072 -5.788963136020895 186.07453438794045
908.617334 907.9868455520402 -3584 -6.300963136020895 185.56253438794045
908.61775 907.9872615520402 -4176 -6.892963136020896 184.97053438794046
908.618292 907.9878035520402 -4096 -6.812963136020896 185.05053438794044
908.618459 907.9879705520402 -3072 -5.788963136020895 186.07453438794045
908.618542 907.9880535520402 -2560 -5.276963136020895 186.58653438794045
908.618584 907.9880955520402 -2048 -4.764963136020896 187.09853438794045
908.618667 907.9881785520402 -1536 -4.252963136020895 187.61053438794045
908.624167 907.9936785520403 1536 -1.1809631360208952 190.68253438794045
908.625125 907.9946365520402 2040 -0.6769631360208952 191.18653438794044
908.626917 907.9964285520402 1792 -0.9249631360208952 190.93853438794045
908.63025 907.9997615520402 -1283 -3.999963136020895 187.86353438794046
908.630709 908.0002205520402 -1536 -4.252963136020895 187.61053438794045
908.631375 908.0008865520402 -1792 -4.5089631360208955 187.35453438794045
908.631709 908.0012205520402 -2048 -4.764963136020896 187.09853438794045
908.632 908.0015115520401 -2560 -5.276963136020895 186.58653438794045
908.632334 908.0018455520402 -3072 -5.788963136020895 186.07453438794045
908.633042 908.0025535520402 -3944 -6.660963136020895 185.20253438794046
908.634 908.0035115520402 -3072 -5.788963136020895 186.07453438794045
908.634334 908.0038455520402 -2560 -5.276963136020895 186.58653438794045
908.634625 908.0041365520402 -2048 -4.764963136020896 187.09853438794045
908.63475 908.0042615520402 -1536 -4.252963136020895 187.61053438794045
908.634875 908.0043865520402 -1280 -3.996963136020895 187.86653438794045
908.635042 908.0045535520402 -1024 -3.7409631360208953 188.12253438794045
908.638792 908.0083035520402 1281 -1.4359631360208953 190.42753438794045
908.638959 908.0084705520402 1536 -1.1809631360208952 190.68253438794045
908.639167 908.0086785520402 1792 -0.9249631360208952 190.93853438794045
908.639375 908.0088865520402 2048 -0.6689631360208952 191.19453438794045
908.640625 908.0101365520402 3048 0.3310368639791048 192.19453438794045
908.641875 908.0113865520402 2560 -0.15696313602089518 191.70653438794045
908.642167 908.0116785520402 2048 -0.6689631360208952 191.19453438794045
908.642375 908.0118865520402 1792 -0.9249631360208952 190.93853438794045
908.642542 908.0120535520402 1536 -1.1809631360208952 190.68253438794045
908.646584 908.0160955520402 -1307 -4.023963136020895 187.83953438794046
908.646709 908.0162205520402 -1536 -4.252963136020895 187.61053438794045
908.646875 908.0163865520402 -1792 -4.5089631360208955 187.35453438794045
908.647042 908.0165535520402 -2048 -4.764963136020896 187.09853438794045
908.647292 908.0168035520402 -2560 -5.276963136020895 186.58653438794045
908.647917 908.0174285520402 -3584 -6.300963136020895 185.56253438794045
908.648584 908.0180955520402 -3072 -5.788963136020895 186.07453438794045
908.649084 908.0185955520402 -2240 -4.956963136020896 186.90653438794044
908.649584 908.0190955520402 -2560 -5.276963136020895 186.58653438794045
908.64975 908.0192615520402 -3072 -5.788963136020895 186.07453438794045
908.649875 908.0193865520401 -3584 -6.300963136020895 185.56253438794045
908.650042 908.0195535520402 -4096 -6.812963136020896 185.05053438794044
908.650959 908.0204705520401 -6032 -8.748963136020896 183.11453438794044
908.652834 908.0223455520402 -4976 -7.692963136020895 184.17053438794045
908.653667 908.0231785520402 -5120 -7.836963136020895 184.02653438794044
908.653917 908.0234285520402 -6144 -8.860963136020896 183.00253438794044
908.654542 908.0240535520402 -7184 -9.900963136020895 181.96253438794045
908.655125 908.0246365520402 -6144 -8.860963136020896 183.00253438794044
908.655292 908.0248035520402 -5120 -7.836963136020895 184.02653438794044
908.6555 908.0250115520402 -4096 -6.812963136020896 185.05053438794044
908.655584 908.0250955520402 -3072 -5.788963136020895 186.07453438794045
908.655667 908.0251785520402 -2560 -5.276963136020895 186.58653438794045
908.655792 908.0253035520402 -2048 -4.764963136020896 187.09853438794045
908.655875 908.0253865520402 -1536 -4.252963136020895 187.61053438794045
908.655917 908.0254285520402 -1280 -3.996963136020895 187.86653438794045
908.656 908.0255115520401 -1024 -3.7409631360208953 188.12253438794045
908.656042 908.0255535520402 -694 -3.410963136020895 188.45253438794046
908.6585 908.0280115520402 -1319 -4.035963136020895 187.82753438794046
908.658584 908.0280955520402 -1536 -4.252963136020895 187.61053438794045
908.658625 908.0281365520402 -1792 -4.5089631360208955 187.35453438794045
908.658709 908.0282205520402 -2048 -4.764963136020896 187.09853438794045
908.658834 908.0283455520402 -2560 -5.276963136020895 186.58653438794045
908.658917 908.0284285520402 -3072 -5.788963136020895 186.07453438794045
908.659042 908.0285535520402 -3584 -6.300963136020895 185.56253438794045
908.659167 908.0286785520402 -4096 -6.812963136020896 185.05053438794044
908.659417 908.0289285520402 -5120 -7.836963136020895 184.02653438794044
908.659709 908.0292205520402 -6144 -8.860963136020896 183.00253438794044
908.660042 908.0295535520402 -7168 -9.884963136020895 181.97853438794044
908.660375 908.0298865520402 -8192 -10.908963136020896 180.95453438794044
908.660875 908.0303865520402 -10240 -12.956963136020896 178.90653438794044
908.661292 908.0308035520402 -12288 -15.004963136020896 176.85853438794044
908.661625 908.0311365520402 -14336 -17.052963136020896 174.81053438794044
908.662 908.0315115520402 -16384 -19.100963136020894 172.76253438794043
908.665375 908.0348865520402 -21888 -24.604963136020896 167.25853438794044
908.681084 908.0505955520402 -20480 -23.196963136020894 168.66653438794046
908.681792 908.0513035520402 -16384 -19.100963136020894 172.76253438794043
908.682292 908.0518035520402 -12288 -15.004963136020896 176.85853438794044
908.682542 908.0520535520402 -10240 -12.956963136020896 178.90653438794044
908.683084 908.0525955520402 -8192 -10.908963136020896 180.95453438794044
908.683334 908.0528455520401 -6144 -8.860963136020896 183.00253438794044
908.683542 908.0530535520402 -5120 -7.836963136020895 184.02653438794044
908.68375 908.0532615520402 -4096 -6.812963136020896 185.05053438794044
908.683959 908.0534705520402 -3072 -5.788963136020895 186.07453438794045
908.684084 908.0535955520402 -2560 -5.276963136020895 186.58653438794045
908.684167 908.0536785520402 -2048 -4.764963136020896 187.09853438794045
908.684292 908.0538035520402 -1536 -4.252963136020895 187.61053438794045
908.684375 908.0538865520402 -1280 -3.996963136020895 187.86653438794045
908.684417 908.0539285520402 -1024 -3.7409631360208953 188.12253438794045
908.6845 908.0540115520402 -768 -3.4849631360208955 188.37853438794045
908.684542 908.0540535520402 -640 -3.3569631360208954 188.50653438794046
908.685125 908.0546365520402 640 -2.076963136020895 189.78653438794043
908.685209 908.0547205520402 768 -1.9489631360208952 189.91453438794045
908.68525 908.0547615520402 896 -1.8209631360208953 190.04253438794044
908.685334 908.0548455520402 1024 -1.6929631360208952 190.17053438794045
908.685417 908.0549285520402 1280 -1.4369631360208952 190.42653438794045
908.685584 908.0550955520401 1536 -1.1809631360208952 190.68253438794045
908.685834 908.0553455520402 1792 -0.9249631360208952 190.93853438794045
908.686084 908.0555955520402 2048 -0.6689631360208952 191.19453438794045
908.688584 908.0580955520402 2560 -0.15696313602089518 191.70653438794045
908.689042 908.0585535520402 3072 0.35503686397910483 192.21853438794045
908.689417 908.0589285520402 3584 0.8670368639791048 192.73053438794045
908.689834 908.0593455520402 4096 1.3790368639791049 193.24253438794045
908.69025 908.0597615520402 5120 2.403036863979105 194.26653438794045
908.691459 908.0609705520402 6144 3.427036863979105 195.29053438794045
908.692042 908.0615535520402 7168 4.451036863979105 196.31453438794045
908.692542 908.0620535520402 8192 5.4750368639791045 197.33853438794046
908.695167 908.0646785520402 11104 8.387036863979104 200.25053438794043
908.708875 908.0783865520402 10240 7.5230368639791045 199.38653438794046
908.711625 908.0811365520402 8192 5.4750368639791045 197.33853438794046
908.716334 908.0858455520402 7168 4.451036863979105 196.31453438794045
908.716959 908.0864705520402 6144 3.427036863979105 195.29053438794045
908.71725 908.0867615520402 5120 2.403036863979105 194.26653438794045
908.717542 908.0870535520402 4096 1.3790368639791049 193.24253438794045
908.717917 908.0874285520403 3584 0.8670368639791048 192.73053438794045
908.718209 908.0877205520402 3072 0.35503686397910483 192.21853438794045
908.718375 908.0878865520402 2560 -0.15696313602089518 191.70653438794045
908.7185 908.0880115520401 2048 -0.6689631360208952 191.19453438794045
908.718625 908.0881365520402 1792 -0.9249631360208952 190.93853438794045
908.718709 908.0882205520402 1536 -1.1809631360208952 190.68253438794045
908.71875 908.0882615520402 1280 -1.4369631360208952 190.42653438794045
908.718792 908.0883035520402 1024 -1.6929631360208952 190.17053438794045
908.718875 908.0883865520402 896 -1.8209631360208953 190.04253438794044
908.719334 908.0888455520402 -896 -3.612963136020895 188.25053438794046
908.719375 908.0888865520402 -1024 -3.7409631360208953 188.12253438794045
908.719459 908.0889705520402 -1280 -3.996963136020895 187.86653438794045
908.7195 908.0890115520402 -1536 -4.252963136020895 187.61053438794045
908.719584 908.0890955520402 -1792 -4.5089631360208955 187.35453438794045
908.71975 908.0892615520402 -2048 -4.764963136020896 187.09853438794045
908.719959 908.0894705520402 -2560 -5.276963136020895 186.58653438794045
908.720459 908.0899705520402 -3072 -5.788963136020895 186.07453438794045
908.721375 908.0908865520402 -3872 -6.588963136020896 185.27453438794043
908.721959 908.0914705520402 -3072 -5.788963136020895 186.07453438794045
908.722209 908.0917205520402 -2560 -5.276963136020895 186.58653438794045
908.722417 908.0919285520401 -2048 -4.764963136020896 187.09853438794045
908.722625 908.0921365520402 -1536 -4.252963136020895 187.61053438794045
908.72275 908.0922615520402 -1280 -3.996963136020895 187.86653438794045
908.722917 908.0924285520402 -1024 -3.7409631360208953 188.12253438794045
908.723167 908.0926785520402 -768 -3.4849631360208955 188.37853438794045
908.724834 908.0943455520402 1281 -1.4359631360208953 190.42753438794045
908.725 908.0945115520402 1536 -1.1809631360208952 190.68253438794045
908.725167 908.0946785520402 1792 -0.9249631360208952 190.93853438794045
908.725292 908.0948035520402 2048 -0.6689631360208952 191.19453438794045
908.7255 908.0950115520402 2560 -0.15696313602089518 191.70653438794045
908.725667 908.0951785520402 3072 0.35503686397910483 192.21853438794045
908.725834 908.0953455520402 3584 0.8670368639791048 192.73053438794045
908.725959 908.0954705520402 4096 1.3790368639791049 193.24253438794045
908.726459 908.0959705520402 5120 2.403036863979105 194.26653438794045
908.729125 908.0986365520401 6144 3.427036863979105 195.29053438794045
908.72975 908.0992615520402 7168 4.451036863979105 196.31453438794045
908.730167 908.0996785520402 8192 5.4750368639791045 197.33853438794046
908.731 908.1005115520402 10240 7.5230368639791045 199.38653438794046
908.733834 908.1033455520402 12288 9.571036863979105 201.43453438794046
908.7345 908.1040115520402 14336 11.619036863979105 203.48253438794046
908.742 908.1115115520402 18176 15.459036863979103 207.32253438794044
908.74675 908.1162615520402 16384 13.667036863979105 205.53053438794046
908.7495 908.1190115520402 14336 11.619036863979105 203.48253438794046
908.751417 908.1209285520401 10368 7.651036863979105 199.51453438794044
908.753084 908.1225955520401 12288 9.571036863979105 201.43453438794046
908.757542 908.1270535520401 15296 12.579036863979104 204.44253438794044
908.758625 908.1281365520402 14336 11.619036863979105 203.48253438794046
908.765375 908.1348865520401 10624 7.907036863979105 199.77053438794044
908.767209 908.1367205520402 12288 9.571036863979105 201.43453438794046
908.775167 908.1446785520402 14336 11.619036863979105 203.48253438794046
908.778959 908.1484705520402 18688 15.971036863979103 207.83453438794044
908.780792 908.1503035520402 16384 13.667036863979105 205.53053438794046
908.781667 908.1511785520402 14336 11.619036863979105 203.48253438794046
908.785334 908.1548455520402 12288 9.571036863979105 201.43453438794046
908.785834 908.1553455520402 10240 7.5230368639791045 199.38653438794046
908.786042 908.1555535520401 8192 5.4750368639791045 197.33853438794046
